Date,Open,High,Low,Close,Volume
2025-01-07,581.7979125976562,590.8120540414599,579.9694092503468,590.4858673836275,60393100
2025-01-08,582.6478271484375,583.7252021495292,578.4076425523384,581.867018332763,47304700
2025-01-10,573.7522583007812,579.1489059430921,571.8347734163021,579.0797111920303,73105000
2025-01-13,574.6419067382812,574.9977137931114,568.6719735158341,569.0871420731995,47910100
2025-01-14,575.4326171875,578.2099995586356,571.6371609030458,577.5774134567713,48420600
2025-01-15,585.8997192382812,587.0462287462195,582.3612548768964,583.4781439602939,56900200
2025-01-16,584.7730102539062,587.451517413423,584.0712293127654,587.2736138635712,43319700
2025-01-17,590.64404296875,592.4033515473359,588.6968769367569,590.0312439926065,58070600
2025-01-21,596.0504150390625,596.0603086218102,591.721248666258,593.6980347606263,42532900
2025-01-22,599.401123046875,600.7651103716523,598.3336415912388,598.887139322545,48196000
2025-01-23,602.6727905273438,602.6727905273438,598.4919063404184,598.7686250834264,41152100
2025-01-24,600.9132690429688,603.6907113133817,599.7568661133088,602.731938724249,34604700
2025-01-27,592.4132080078125,592.7295010606359,587.7381276298589,587.9061375768574,70361100
2025-01-28,597.50341796875,598.3435279756633,590.3177808049226,593.6486607361097,44433300
2025-01-29,594.8248901367188,597.1179695261326,592.2649252873389,596.7126945442042,37177400
2025-01-30,598.017333984375,599.5592247930683,593.747468592595,596.9499128814751,39281300
2025-01-31,594.834716796875,602.8802507591868,594.0736348384409,600.4487821213708,66566900
2025-02-03,590.8317260742188,593.3224355096802,583.6361957953392,585.7908853805931,65857200
2025-02-04,594.795166015625,595.3090893513107,590.347397534179,590.8910016165671,33457800
2025-02-05,597.2068481445312,597.35513123978,591.6323569254649,593.668444292325,30653100
2025-02-06,599.2825317382812,599.4110276717307,595.6353586638426,598.9563451128535,35771500
2025-02-07,593.7969970703125,601.0715564826635,593.0853226024016,599.8459585772572,50788500
2025-02-10,597.82958984375,598.4720695404235,595.7440947156747,597.0191605249602,26048700
2025-02-11,598.2842407226562,598.8278448766438,595.4376636934635,595.5562660424524,30056700
2025-02-12,596.3568115234375,597.5330016568429,591.5631293989743,592.2451230112299,45076100
2025-02-13,602.6529541015625,602.860538386905,596.198778008583,597.4638899085884,40921300
2025-02-14,602.623291015625,603.8982964094444,602.0005985304107,602.8604957096632,26910400
2025-02-18,604.3924560546875,604.3924560546875,601.3185681498265,603.7895507730377,26749000
2025-02-19,605.8157958984375,606.1123017730542,602.4849158656623,602.9988995994843,31011100
2025-02-20,603.29541015625,604.5803091740476,599.9744236813096,604.4419196559093,36554000
2025-02-21,592.9766235351562,603.2163626901448,592.5120473575615,603.0779731626286,76519800
2025-02-24,590.2783203125,596.0307759330515,589.5666458438759,595.0324891561768,50737200
2025-02-25,587.3427124023438,590.9503713867966,582.7170398838512,590.2189701372146,58266500
2025-02-26,587.6392211914062,592.620761102799,584.9903348809851,589.013102100412,43321600
2025-02-27,578.2593383789062,591.0788275306367,577.864017357305,589.9223642338113,74196700
2025-02-28,587.283447265625,587.8171578604871,575.6797210871997,578.7635029554216,88744100
2025-03-03,576.9942626953125,590.4067643806418,573.1691862018861,589.2601945949107,74249200
2025-03-04,570.1644287109375,578.5954508037184,565.6079510021611,572.9813852396189,109648200
2025-03-05,576.2925415039062,578.0914243818631,566.4283965915856,569.996481594424,71230500
2025-03-06,566.0626220703125,573.4359958315716,563.5026574515875,568.800429877349,80094900
2025-03-07,569.2353515625,570.6883208259039,559.0648080255879,564.2736590980126,81158800
2025-03-10,554.0734252929688,562.9293889302459,549.1413533370476,561.0020706313104,99326600
2025-03-11,549.4674682617188,557.473488465779,545.612771416854,552.907117228081,88102100
2025-03-12,552.3832397460938,556.574016783005,547.2633707942651,555.6449248680879,69588200
2025-03-13,545.0197143554688,552.6204598197313,543.2999199883595,552.0076609148241,74079400
2025-03-14,556.2775268554688,557.2857071377122,545.0889095501292,549.655280917059,62660300
2025-03-17,560.5671997070312,563.097483760462,555.8228643209595,556.2577597204585,49008700
2025-03-18,554.50830078125,558.4618730708418,552.5710286417288,558.2443952250169,66041400
2025-03-19,560.5474243164062,564.3230934716701,555.111261871823,556.2973457432603,66556000
2025-03-20,558.926513671875,563.9475684923912,556.0700425763524,556.7916107025097,62958200
2025-03-21,559.11083984375,560.0130172119408,553.2122577806573,554.4514658625183,83763000
2025-03-24,569.1236572265625,570.1844265679264,565.2771506364932,565.8719462913679,58766800
2025-03-25,570.49169921875,571.4334488408351,568.7369614238087,570.3330467188074,38355700
2025-03-26,563.6810913085938,571.3542581528293,562.293154038674,570.2240858480267,51848300
2025-03-27,562.18408203125,565.971108987233,560.062543386952,562.2831944691987,42164200
2025-03-28,550.8626708984375,561.3811152230641,550.2777985606353,560.6475137101825,71662700
2025-03-31,554.5604858398438,555.869096797962,542.1485586831927,545.0830251203251,95328200
2025-04-01,556.1268310546875,558.0798545049701,548.8997911229003,552.6372621541935,54609600
2025-04-02,559.646240234375,562.5211668014963,550.0200496625995,550.2579679431105,76014500
2025-04-03,532.06640625,543.2390654249921,532.06640625,540.4037717910755,125986000
2025-04-04,500.9176330566406,521.3298644038904,500.69953122991006,519.1488461365848,217965100
2025-04-07,500.025390625,518.653143533525,477.6403203280687,484.9665325599909,256611400
2025-04-08,492.1936340332031,520.4475480659574,484.93682423959376,517.3544895320528,165816600
2025-04-09,543.8834838867188,543.8834838867188,488.7932402716448,489.17988772825765,241867300
2025-04-10,520.0509643554688,528.8939350431352,504.92270453590345,527.5754008869551,162331200
2025-04-11,529.3301391601562,531.7986316335475,515.5798930426869,518.4945124649533,97866300
2025-04-14,534.4654541015625,539.580938661594,529.2508571038156,539.3528832417228,68034000
2025-04-15,532.968505859375,538.5399805011373,532.1754247962592,535.0107183382963,56892900
2025-04-16,521.1216430664062,533.2460954669957,515.7980102587055,527.0896882471153,83484800
2025-04-17,521.8651733398438,526.5840872057769,519.3867572764926,523.0845951885916,79868100
2025-04-21,509.4433898925781,517.1958826970866,504.070170487947,516.6605060954281,69368100
2025-04-22,522.6979370117188,524.7302260402327,514.7075262081219,515.6493363944684,75948100
2025-04-23,530.79736328125,540.7209502963145,529.2706808590098,535.7641184612734,90590700
2025-04-24,541.9701538085938,542.7037553366079,530.8272040401201,532.086198348384,64150400
2025-04-25,545.8860473632812,546.2924809922215,538.9960382976576,541.9305048307399,61119600
2025-04-28,546.09423828125,548.7709400601335,540.3146148774163,546.629614941954,47613800
2025-04-29,549.5342407226562,550.6544896169489,543.8140371215516,544.1709145104755,47775100
2025-04-30,549.7523193359375,551.7152660165827,536.8447695388113,542.8425243498715,93101500
2025-05-01,553.6483764648438,559.2000647311057,553.0436574695955,555.5319968692943,63186100
2025-05-02,561.8668212890625,563.4728299899488,557.52463168794,559.8543184862792,60717300
2025-05-05,558.6448364257812,561.7577411466406,556.850465833372,557.7129496783965,38659200
2025-05-06,553.9755859375,558.4862913932635,552.1515054692122,553.1131019265209,48264700
2025-05-07,556.3052978515625,558.9522292842823,551.239369394788,555.3139314189718,55588000
2025-05-08,560.1815795898438,565.386253970535,556.8506025081723,560.3600183076248,65130800
2025-05-09,559.4677124023438,562.6004034437263,557.9013366275524,561.5891904044281,37603400
2025-05-12,577.9567260742188,577.9666494201874,572.0580835025086,576.4498296839446,78993600
2025-05-13,581.7734985351562,583.9941496422729,577.8080328415324,578.3730584556538,67947200
2025-05-14,582.5170288085938,583.8949821637985,580.4846792150129,582.7351003798474,66283500
2025-05-15,585.3622436523438,585.8677897044162,580.0484736048338,580.5045239452851,71268100
2025-05-16,589.0698852539062,589.367283051199,584.1923798537092,586.1453424794305,76052100
2025-05-19,589.7142944335938,590.3983396880136,583.0225710566098,583.0225710566098,68168500
2025-05-20,587.7315673828125,588.9212192076606,584.5096264657933,587.9695461543464,60614500
2025-05-21,577.8278198242188,587.4639329373288,576.7968205254032,583.3596614167781,95197700
2025-05-22,578.055908203125,581.5554004178355,576.3903592673228,577.6295673689441,70860400
2025-05-23,574.1101684570312,576.7868697784111,570.6304627900578,571.0071868542327,76029000
2025-05-27,586.0463256835938,586.2049176986301,573.4361124467979,581.0101669642168,72588500
2025-05-28,582.6558227539062,587.6523487169525,581.9222212137981,586.4527734503207,68445500
2025-05-29,584.9557495117188,588.0785779673218,581.0101304856973,587.9397721452495,69973300
2025-05-30,584.301513671875,586.0264816938155,578.2045855174352,583.8454633007033,90601200
2025-06-02,587.5928344726562,587.6721002233023,580.008856873824,582.6855584091887,61630500
2025-06-03,590.943603515625,591.9250465362925,586.740159298439,587.2259796444896,63606200
2025-06-04,590.7850341796875,592.7876138828078,590.3488304970734,591.8061707239787,57314200
2025-06-05,587.9298706054688,593.8285131802699,585.9471376733143,592.4703459624005,92278700
2025-06-06,593.96728515625,595.6426968087642,591.7069406984755,593.4913881340742,66588700
2025-06-09,594.5026245117188,596.0590770966814,593.322896017802,594.5422573867003,53016400
2025-06-10,597.873291015625,598.2598779419187,593.9177485918233,595.0379370041686,66247000
2025-06-11,596.1681518554688,599.8362200559476,594.0962297274801,598.9737360301211,73658200
2025-06-12,598.5374755859375,598.5374755859375,594.3440149953893,594.8297748594797,64129000
2025-06-13,591.845703125,596.6538056556503,590.3388069302991,593.3327526303392,89506000
2025-06-16,597.4767456054688,599.2314836456252,595.0379622706928,595.2164614851225,79984100
2025-06-17,592.3712158203125,596.5547531382241,591.6078443016146,595.0280706090336,82209400
2025-06-18,592.281982421875,596.0293161899417,591.3203254879343,593.2733488854554,76605000
2025-06-20,590.8909912109375,596.0414436168163,589.4790454395113,594.9675856083323,94051400
2025-06-23,596.7274780273438,597.1152078061239,588.5145735944315,591.6465733053511,87426000
2025-06-24,603.3196411132812,604.3834856367664,599.9688039561656,600.8836010096178,67735300
2025-06-25,603.65771484375,605.1392079707367,602.086708265907,604.4431877891288,62114800
2025-06-26,608.380615234375,608.8181084243395,604.9005750782753,605.517034479532,78548400
2025-06-27,611.4032592773438,612.8748603878714,607.3465704310272,609.3848675360332,86258400
2025-06-30,614.3264770507812,615.6886593072754,611.5325044540273,613.8591865146053,92502500
2025-07-01,614.127685546875,615.3009489521946,612.0098276707645,612.8450033281383,70030100
2025-07-02,616.9117431640625,616.9514932068568,613.0936150077308,613.7200271324969,66510400
2025-07-03,621.7738647460938,622.7085065821568,618.8804257837007,618.9003311484321,51065800
2025-07-07,617.1403198242188,620.4712515380828,614.3463473867639,619.8050287830624,74814500
2025-07-08,616.8023681640625,618.5622329876766,615.9870371559156,617.8065573856337,59024600
2025-07-09,620.5010986328125,621.1573080723725,617.3690382262929,619.2184771119485,66113300
2025-07-10,622.2510375976562,623.2950374474425,619.4570650879599,620.6402811009391,57529000
2025-07-11,620.0636596679688,621.2965785748338,617.9856123550688,619.1886732139827,63670200
2025-07-14,621.246826171875,621.5948059142781,618.2539819137044,619.6062115300674,51898500
2025-07-15,618.592041015625,624.2793915612978,618.5124802515571,623.9413645164026,74317300
2025-07-16,620.66015625,621.1672575214722,614.5253596449445,620.1829130237127,88987500
2025-07-17,624.4583740234375,624.8163671275224,620.6204015046147,620.8391784397268,68885700
2025-07-18,624.0010375976562,625.8802131347736,622.8874296174818,625.7111996075373,65621600
2025-07-21,625.1842651367188,627.9384270926762,624.7567246264017,625.1842651367188,63375000
2025-07-22,625.2737426757812,626.1387764125508,622.6189860590433,625.5123643014988,60046300
2025-07-23,630.5932006835938,630.5932006835938,626.138708302101,627.9483363497261,70511000
2025-07-24,630.802001953125,632.5221773472229,630.3744614468128,630.9809681636451,71307100
2025-07-25,633.4667358398438,633.9440397736063,631.2196750953526,631.4682494008442,56865400
2025-07-28,633.3076782226562,634.4013808975731,631.9156378299562,633.8445768779104,54917100
2025-07-29,631.6372680664062,635.0277949185313,630.722531607152,634.7096125224674,60556300
2025-07-30,630.841796875,634.0434045947875,627.9384054781906,632.2934318863223,80418900
2025-07-31,628.475341796875,636.200989166749,627.1728149946817,635.8132594113927,103385200
2025-08-01,618.1743774414062,622.7680859762785,615.7582427178595,622.7282752516747,140103600
2025-08-04,627.570556640625,627.6202593639928,622.0124691896333,622.1019219542782,73218000
2025-08-05,624.3887939453125,629.0023475949919,623.464104816374,628.187016594973,68051400
2025-08-06,629.17138671875,629.8275961427472,624.5478806448895,625.462617040701,64357500
2025-08-07,628.6444091796875,633.3474155493337,625.5223013845391,632.6116453260242,74205800
2025-08-08,633.5462646484375,634.0136158764692,630.125879949944,630.4440623273716,64051600
2025-08-11,632.29345703125,635.3062066703783,631.0406328520911,633.824713555593,58742300
2025-08-12,639.0248413085938,639.1839021511607,633.1584638161933,634.6499095494731,64730800
2025-08-13,641.2123413085938,642.5049155421342,639.0149226306152,641.2321859855442,60092800
2025-08-14,641.27197265625,641.9381347685223,638.6768716045066,639.1242567818475,59327500
2025-08-15,639.7705688476562,642.4054806038605,638.8558324502803,642.3060144753327,68592500
2025-08-18,639.6314086914062,640.3274289037191,638.5178006265407,639.1939154739885,43804900
2025-08-19,636.1612548828125,640.4367204754008,634.8388226855677,639.4523760102862,69750700
2025-08-20,634.470947265625,636.0120957287904,629.3404006137462,635.7536294439067,88890300
2025-08-21,631.9255981445312,634.3317804706619,630.195530658508,632.6514763962614,54805800
2025-08-22,641.6299438476562,642.8131599802851,633.6159105915494,634.1230118894028,84083200
2025-08-25,638.8060913085938,641.6100166878209,638.686780499868,640.3671451910226,51274300
2025-08-26,641.4807739257812,641.8288143683822,637.9112808564007,638.5376929659955,51581600
2025-08-27,642.9423828125,643.6781530071313,640.7449642231398,640.8941330732226,48341100
2025-08-28,645.2192993164062,645.7761033013204,641.6597591604225,643.548887361664,61519500
2025-08-29,641.3713989257812,644.1455269630451,639.472317969575,643.777581165663,74522200
2025-09-02,636.6187133789062,636.8374296419402,631.2991867317828,633.8644906037873,81983500
