Date,Open,High,Low,Close,Volume
2024-02-28,880.7000122070312,881.9000244140625,877.5999755859375,881.9000244140625,6
2024-02-29,879.9000244140625,879.9000244140625,879.9000244140625,879.9000244140625,6
2024-03-01,884.2000122070312,884.2000122070312,884.2000122070312,884.2000122070312,0
2024-03-04,900.5,900.5,900.5,900.5,0
2024-03-05,883.2999877929688,883.2999877929688,883.2999877929688,883.2999877929688,0
2024-03-06,910.7000122070312,910.7000122070312,910.7000122070312,910.7000122070312,0
2024-03-07,920.0999755859375,920.0999755859375,920.0999755859375,920.0999755859375,0
2024-03-08,912.0,912.0,912.0,912.0,0
2024-03-11,937.7000122070312,937.7000122070312,937.7000122070312,937.7000122070312,0
2024-03-12,925.4000244140625,925.4000244140625,925.4000244140625,925.4000244140625,0
2024-03-13,942.2999877929688,942.2999877929688,942.2999877929688,942.2999877929688,0
2024-03-14,933.4000244140625,933.4000244140625,933.4000244140625,933.4000244140625,0
2024-03-15,941.2000122070312,941.2000122070312,941.2000122070312,941.2000122070312,0
2024-03-18,918.5,918.5,918.5,918.5,0
2024-03-19,898.9000244140625,898.9000244140625,898.9000244140625,898.9000244140625,0
2024-03-20,897.0999755859375,897.0999755859375,897.0999755859375,897.0999755859375,0
2024-03-21,910.7000122070312,910.7000122070312,910.7000122070312,910.7000122070312,0
2024-03-22,896.0999755859375,896.0999755859375,896.0999755859375,896.0999755859375,0
2024-03-25,906.7000122070312,906.7000122070312,906.7000122070312,906.7000122070312,0
2024-03-26,908.5999755859375,908.5999755859375,908.5999755859375,908.5999755859375,12088
2024-03-27,895.9000244140625,907.7999877929688,888.7999877929688,903.7999877929688,3032
2024-03-28,907.7000122070312,909.0999755859375,891.9000244140625,897.9000244140625,88
2024-04-01,900.9000244140625,911.2999877929688,894.5,909.0,79
2024-04-02,922.2000122070312,924.7000122070312,910.9000244140625,910.9000244140625,166
2024-04-03,934.0,938.7999877929688,927.0,927.0,36
2024-04-04,939.7999877929688,943.2999877929688,939.7999877929688,940.0,8
2024-04-05,928.5,929.5,928.5,929.0,3
2024-04-08,961.9000244140625,965.5,961.9000244140625,961.9000244140625,2
2024-04-09,972.4000244140625,982.2999877929688,969.9000244140625,969.9000244140625,4
2024-04-10,964.5999755859375,966.0,958.7000122070312,966.0,2
2024-04-11,976.0999755859375,976.0999755859375,976.0999755859375,976.0999755859375,0
2024-04-12,990.5,990.5,990.5,990.5,0
2024-04-15,969.7999877929688,969.7999877929688,969.7999877929688,969.7999877929688,0
2024-04-16,964.0,964.0,964.0,964.0,0
2024-04-17,942.7000122070312,942.7000122070312,942.7000122070312,942.7000122070312,2
2024-04-18,945.2999877929688,946.0999755859375,940.0,942.2999877929688,24
2024-04-19,934.0999755859375,944.0999755859375,934.0999755859375,944.0999755859375,8
2024-04-22,922.2000122070312,922.2000122070312,922.2000122070312,922.2000122070312,0
2024-04-23,913.7000122070312,926.0,913.7000122070312,915.0999755859375,10
2024-04-24,910.0,910.5,908.0999755859375,910.5,30
2024-04-25,913.7000122070312,913.7000122070312,905.4000244140625,905.4000244140625,10
2024-04-26,914.2999877929688,914.2999877929688,914.2999877929688,914.2999877929688,149
2024-04-29,954.0999755859375,954.0999755859375,939.7999877929688,939.7999877929688,18
2024-04-30,941.2000122070312,941.2000122070312,941.2000122070312,941.2000122070312,0
2024-05-01,949.0,950.4000244140625,949.0,950.4000244140625,1
2024-05-02,956.7000122070312,956.7000122070312,956.7000122070312,956.7000122070312,0
2024-05-03,959.5999755859375,959.5999755859375,959.5999755859375,959.5999755859375,0
2024-05-06,959.2999877929688,959.2999877929688,959.2999877929688,959.2999877929688,0
2024-05-07,981.4000244140625,981.4000244140625,960.0,960.2000122070312,40
2024-05-08,978.5999755859375,978.5999755859375,973.7999877929688,973.7999877929688,3
2024-05-09,984.7000122070312,984.7000122070312,984.7000122070312,984.7000122070312,0
2024-05-10,1001.0999755859375,1001.0999755859375,1001.0999755859375,1001.0999755859375,0
2024-05-13,1005.2999877929688,1005.2999877929688,1005.2999877929688,1005.2999877929688,0
2024-05-14,1039.300048828125,1039.300048828125,1039.300048828125,1039.300048828125,0
2024-05-15,1063.300048828125,1063.300048828125,1055.0,1055.0,1
2024-05-16,1065.4000244140625,1065.4000244140625,1065.4000244140625,1065.4000244140625,0
2024-05-17,1084.5999755859375,1084.5999755859375,1084.5999755859375,1084.5999755859375,2
2024-05-20,1059.699951171875,1059.699951171875,1059.699951171875,1059.699951171875,0
2024-05-21,1056.699951171875,1056.699951171875,1056.699951171875,1056.699951171875,0
2024-05-22,1044.0999755859375,1044.0999755859375,1044.0999755859375,1044.0999755859375,0
2024-05-23,1025.699951171875,1025.699951171875,1025.699951171875,1025.699951171875,2
2024-05-24,1034.800048828125,1034.800048828125,1034.800048828125,1034.800048828125,2
2024-05-28,1061.699951171875,1061.699951171875,1061.699951171875,1061.699951171875,2
2024-05-29,1042.699951171875,1042.699951171875,1042.699951171875,1042.699951171875,59
2024-05-30,1032.9000244140625,1038.300048828125,1032.699951171875,1034.800048828125,11
2024-05-31,1037.699951171875,1037.699951171875,1028.0,1028.0,2
2024-06-03,1018.5,1018.5,1018.5,1018.5,2
2024-06-04,991.5999755859375,991.5999755859375,991.5999755859375,991.5999755859375,2
2024-06-05,996.0,996.0,996.0,996.0,2
2024-06-06,1008.2999877929688,1008.2999877929688,1008.2999877929688,1008.2999877929688,2
2024-06-07,967.7999877929688,967.7999877929688,967.7999877929688,967.7999877929688,25
2024-06-10,972.5,972.5,972.5,972.5,25
2024-06-11,955.5999755859375,955.5999755859375,955.5999755859375,955.5999755859375,25
2024-06-12,968.2000122070312,968.2000122070312,968.2000122070312,968.2000122070312,25
2024-06-13,951.2999877929688,951.2999877929688,951.2999877929688,951.2999877929688,25
2024-06-14,955.2999877929688,955.2999877929688,955.2999877929688,955.2999877929688,25
2024-06-17,967.7999877929688,967.7999877929688,961.2000122070312,963.2000122070312,8
2024-06-18,974.0999755859375,974.0999755859375,974.0999755859375,974.0999755859375,8
2024-06-20,981.5999755859375,981.5999755859375,981.5999755859375,981.5999755859375,8
2024-06-21,993.7000122070312,993.7000122070312,993.7000122070312,993.7000122070312,8
2024-06-24,999.0999755859375,999.0999755859375,999.0999755859375,999.0999755859375,8
2024-06-25,983.7000122070312,983.7000122070312,983.7000122070312,983.7000122070312,8
2024-06-26,1020.7000122070312,1020.7000122070312,1020.7000122070312,1020.7000122070312,7691
2024-06-27,991.7000122070312,1016.7000122070312,986.4000244140625,1016.5,3307
2024-06-28,1001.9000244140625,1012.4000244140625,987.5,988.9000244140625,67
2024-07-01,978.2999877929688,990.7999877929688,978.2999877929688,983.2000122070312,21
2024-07-02,998.2000122070312,1003.5999755859375,998.2000122070312,998.2000122070312,2
2024-07-03,1002.0,1002.0,1002.0,1002.0,0
2024-07-05,1035.300048828125,1039.199951171875,1032.300048828125,1039.0999755859375,7
2024-07-08,1003.7000122070312,1003.7000122070312,1003.7000122070312,1003.7000122070312,0
2024-07-09,989.7000122070312,996.2999877929688,989.7000122070312,996.2999877929688,6
2024-07-10,997.5,997.5,997.5,997.5,26
2024-07-11,1005.5,1012.4000244140625,994.5,994.5,8
2024-07-12,999.0,1004.5,996.0999755859375,1004.5,25
2024-07-15,998.5,1015.2000122070312,990.4000244140625,990.4000244140625,22
2024-07-16,1000.0,1010.0,1000.0,1000.0,3
2024-07-17,996.9000244140625,996.9000244140625,996.9000244140625,996.9000244140625,0
2024-07-18,974.7000122070312,974.7000122070312,974.7000122070312,974.7000122070312,0
2024-07-19,962.5,963.0,962.5,963.0,4
2024-07-22,945.4000244140625,961.0,945.4000244140625,961.0,5
2024-07-23,945.0,945.0,945.0,945.0,5
2024-07-24,958.7999877929688,958.7999877929688,958.7999877929688,958.7999877929688,0
2024-07-25,934.9000244140625,941.2000122070312,934.9000244140625,941.2000122070312,1
2024-07-26,934.0999755859375,934.0999755859375,934.0999755859375,934.0999755859375,0
2024-07-29,949.0,949.0,949.0,949.0,274
2024-07-30,965.0,965.0,955.0,955.0,8
2024-07-31,982.2000122070312,982.2000122070312,982.2000122070312,982.2000122070312,8
2024-08-01,965.4000244140625,965.4000244140625,965.4000244140625,965.4000244140625,8
2024-08-02,962.7000122070312,967.2000122070312,962.7000122070312,967.2000122070312,1
2024-08-05,911.0,911.0,911.0,911.0,1
2024-08-06,915.4000244140625,915.4000244140625,911.2999877929688,911.2999877929688,1
2024-08-07,924.0999755859375,924.0999755859375,924.0999755859375,924.0999755859375,1
2024-08-08,934.2999877929688,934.2999877929688,934.2999877929688,934.2999877929688,1
2024-08-09,927.5999755859375,928.2999877929688,927.5999755859375,928.2999877929688,2
2024-08-12,945.0999755859375,945.0999755859375,945.0999755859375,945.0999755859375,2
2024-08-13,943.0999755859375,943.0999755859375,943.0999755859375,943.0999755859375,2
2024-08-14,927.5999755859375,927.5999755859375,927.5999755859375,927.5999755859375,2
2024-08-15,960.0,960.0,960.0,960.0,50
2024-08-16,957.2999877929688,957.2999877929688,957.2999877929688,957.2999877929688,50
2024-08-19,958.9000244140625,958.9000244140625,958.9000244140625,958.9000244140625,50
2024-08-20,951.5999755859375,951.5999755859375,951.5999755859375,951.5999755859375,50
2024-08-21,968.2000122070312,980.2000122070312,968.2000122070312,969.4000244140625,4
2024-08-22,948.5999755859375,948.5999755859375,948.5999755859375,948.5999755859375,0
2024-08-23,960.4000244140625,960.4000244140625,960.4000244140625,960.4000244140625,0
2024-08-26,968.5999755859375,968.5999755859375,968.5999755859375,968.5999755859375,0
2024-08-27,959.0,959.0,959.0,959.0,0
2024-08-28,933.7000122070312,933.7000122070312,933.7000122070312,933.7000122070312,57
2024-08-29,941.4000244140625,943.2000122070312,936.4000244140625,936.4000244140625,29
2024-08-30,927.7999877929688,927.7999877929688,927.7999877929688,927.7999877929688,29
2024-09-03,905.2999877929688,905.2999877929688,905.2999877929688,905.2999877929688,29
2024-09-04,903.7999877929688,903.7999877929688,903.7999877929688,903.7999877929688,29
2024-09-05,925.9000244140625,925.9000244140625,925.9000244140625,925.9000244140625,29
2024-09-06,914.2999877929688,914.2999877929688,914.2999877929688,914.2999877929688,29
2024-09-09,942.5,942.5,942.5,942.5,29
2024-09-10,939.9000244140625,939.9000244140625,939.9000244140625,939.9000244140625,29
2024-09-11,952.4000244140625,952.4000244140625,952.4000244140625,952.4000244140625,16
2024-09-12,981.9000244140625,981.9000244140625,971.7000122070312,971.7000122070312,1
2024-09-13,1006.5,1006.5,1006.5,1006.5,1
2024-09-16,987.9000244140625,987.9000244140625,987.9000244140625,987.9000244140625,1
2024-09-17,982.7999877929688,994.7999877929688,982.7999877929688,994.7999877929688,20
2024-09-18,974.7999877929688,974.7999877929688,974.7999877929688,974.7999877929688,0
2024-09-19,994.0999755859375,994.0999755859375,994.0999755859375,994.0999755859375,0
2024-09-20,981.5999755859375,981.5999755859375,981.5999755859375,981.5999755859375,0
2024-09-23,961.5,961.5,961.5,961.5,0
2024-09-24,987.4000244140625,987.4000244140625,987.4000244140625,987.4000244140625,0
2024-09-25,991.4000244140625,991.4000244140625,991.4000244140625,991.4000244140625,0
2024-09-26,1011.0999755859375,1011.0999755859375,1011.0999755859375,1011.0999755859375,11039
2024-09-27,1008.5,1018.5999755859375,998.0,1011.7999877929688,1555
2024-09-30,979.0,1008.4000244140625,969.7000122070312,1007.7999877929688,243
2024-10-01,988.4000244140625,993.0999755859375,977.5999755859375,977.5999755859375,38
2024-10-02,1004.4000244140625,1004.4000244140625,1004.4000244140625,1004.4000244140625,8
2024-10-03,993.2000122070312,993.2000122070312,978.0,980.0999755859375,56
2024-10-04,989.7999877929688,994.0,989.2000122070312,990.0,51
2024-10-07,977.0,981.0,971.2999877929688,981.0,23
2024-10-08,951.7000122070312,965.9000244140625,951.7000122070312,965.9000244140625,32
2024-10-09,948.7000122070312,952.2000122070312,948.0,948.0,6
2024-10-10,967.7000122070312,967.7000122070312,967.7000122070312,967.7000122070312,3
2024-10-11,985.0,985.0,985.0,985.0,0
2024-10-14,994.9000244140625,994.9000244140625,994.9000244140625,994.9000244140625,0
2024-10-15,987.7000122070312,987.7000122070312,987.7000122070312,987.7000122070312,0
2024-10-16,993.7999877929688,993.7999877929688,993.7999877929688,993.7999877929688,0
2024-10-17,997.0,997.0,997.0,997.0,0
2024-10-18,1015.0999755859375,1015.0999755859375,1006.9000244140625,1006.9000244140625,2
2024-10-21,1007.5999755859375,1010.7000122070312,1007.5999755859375,1010.7000122070312,2
2024-10-22,1033.0,1033.0,1033.0,1033.0,0
2024-10-23,1019.7999877929688,1024.0999755859375,1019.7999877929688,1024.0999755859375,20
2024-10-24,1024.199951171875,1024.199951171875,1024.199951171875,1024.199951171875,0
2024-10-25,1027.199951171875,1027.199951171875,1027.0,1027.199951171875,1
2024-10-28,1037.300048828125,1040.0,1036.9000244140625,1036.9000244140625,4
2024-10-29,1051.0,1051.0,1050.0,1050.0,108
2024-10-30,1013.0999755859375,1053.800048828125,1013.0999755859375,1053.800048828125,38
2024-10-31,991.5999755859375,991.5999755859375,991.5999755859375,991.5999755859375,16
2024-11-01,995.0999755859375,995.0999755859375,995.0999755859375,995.0999755859375,5
2024-11-04,982.4000244140625,982.4000244140625,982.4000244140625,982.4000244140625,0
2024-11-05,1000.4000244140625,1000.4000244140625,1000.4000244140625,1000.4000244140625,0
2024-11-06,986.0,986.0,986.0,986.0,0
2024-11-07,992.7999877929688,992.7999877929688,986.7999877929688,986.7999877929688,1
2024-11-08,973.5999755859375,973.5999755859375,973.5999755859375,973.5999755859375,6
2024-11-11,964.2999877929688,979.7999877929688,964.2999877929688,979.7999877929688,1
2024-11-12,942.9000244140625,942.9000244140625,942.9000244140625,942.9000244140625,1
2024-11-13,938.0999755859375,938.0999755859375,938.0999755859375,938.0999755859375,1
2024-11-14,938.7000122070312,938.7000122070312,938.7000122070312,938.7000122070312,1
2024-11-15,939.7999877929688,939.7999877929688,939.7999877929688,939.7999877929688,1
2024-11-18,969.0999755859375,969.0999755859375,969.0999755859375,969.0999755859375,1
2024-11-19,973.2999877929688,973.2999877929688,973.2999877929688,973.2999877929688,1
2024-11-20,960.7000122070312,960.7000122070312,960.7000122070312,960.7000122070312,1
2024-11-21,965.2000122070312,965.2000122070312,965.2000122070312,965.2000122070312,1
2024-11-22,969.7000122070312,969.7000122070312,969.7000122070312,969.7000122070312,1
2024-11-25,938.7999877929688,938.7999877929688,938.7999877929688,938.7999877929688,1
2024-11-26,923.2999877929688,923.2999877929688,923.2999877929688,923.2999877929688,65
2024-11-27,926.9000244140625,938.0,924.7999877929688,924.7999877929688,53
2024-11-29,949.5,949.9000244140625,949.5,949.9000244140625,0
2024-12-02,945.9000244140625,945.9000244140625,945.9000244140625,945.9000244140625,0
2024-12-03,955.7999877929688,955.7999877929688,955.7999877929688,955.7999877929688,0
2024-12-04,948.9000244140625,948.9000244140625,948.9000244140625,948.9000244140625,0
2024-12-05,937.2000122070312,937.2000122070312,937.2000122070312,937.2000122070312,0
2024-12-06,930.0,930.0,930.0,930.0,2
2024-12-09,950.2000122070312,950.2000122070312,950.2000122070312,950.2000122070312,0
2024-12-10,945.2999877929688,945.2999877929688,945.2999877929688,945.2999877929688,0
2024-12-11,947.0,947.0,947.0,947.0,0
2024-12-12,936.5999755859375,937.0,936.0999755859375,937.0,8
2024-12-13,921.2999877929688,921.2999877929688,921.2999877929688,921.2999877929688,22
2024-12-16,938.2999877929688,938.2999877929688,938.2999877929688,938.2999877929688,22
2024-12-17,941.5,941.5,941.5,941.5,22
2024-12-18,932.5999755859375,932.5999755859375,932.5999755859375,932.5999755859375,22
2024-12-19,921.5,921.5,921.5,921.5,22
2024-12-20,934.4000244140625,934.4000244140625,932.0,932.0,2
2024-12-23,946.9000244140625,946.9000244140625,946.9000244140625,946.9000244140625,2
2024-12-24,958.5,958.5,958.5,958.5,2
2024-12-26,952.2000122070312,952.2000122070312,952.2000122070312,952.2000122070312,2
2024-12-27,917.5,917.5,917.5,917.5,8998
2024-12-30,902.4000244140625,925.2000122070312,896.5,920.0,4929
2024-12-31,894.0,900.5,893.5,898.0999755859375,39
2025-01-02,908.9000244140625,913.5,894.2000122070312,894.2000122070312,229
2025-01-03,934.5999755859375,934.5999755859375,934.5999755859375,934.5999755859375,0
2025-01-06,929.2999877929688,936.2000122070312,929.2999877929688,930.7000122070312,45
2025-01-07,962.7999877929688,965.5,956.2000122070312,956.2000122070312,6
2025-01-08,969.7999877929688,969.7999877929688,968.0,968.4000244140625,18
2025-01-09,970.2999877929688,970.2999877929688,965.0999755859375,965.0999755859375,28
2025-01-10,982.0999755859375,983.2000122070312,982.0,983.0,15
2025-01-13,962.0999755859375,963.9000244140625,962.0999755859375,963.9000244140625,8
2025-01-14,936.2000122070312,936.2000122070312,936.2000122070312,936.2000122070312,1
2025-01-15,931.2999877929688,938.2999877929688,931.2999877929688,935.5,115
2025-01-16,934.2999877929688,934.2999877929688,934.2999877929688,934.2999877929688,0
2025-01-17,951.0999755859375,951.0999755859375,950.7999877929688,950.7999877929688,19
2025-01-21,957.2000122070312,959.9000244140625,946.5999755859375,947.5,27
2025-01-22,958.2000122070312,959.0999755859375,956.0,956.0,6
2025-01-23,957.0999755859375,957.0999755859375,957.0999755859375,957.0999755859375,0
2025-01-24,957.5999755859375,959.4000244140625,957.5999755859375,958.9000244140625,14
2025-01-27,946.9000244140625,959.4000244140625,946.4000244140625,959.4000244140625,6
2025-01-28,947.0,947.0,947.0,947.0,0
2025-01-29,965.4000244140625,971.7000122070312,965.4000244140625,971.5999755859375,100
2025-01-30,1016.5,1018.0,977.9000244140625,978.4000244140625,119
2025-01-31,1033.199951171875,1033.199951171875,1033.199951171875,1033.199951171875,0
2025-02-03,991.7999877929688,991.7999877929688,991.7999877929688,991.7999877929688,0
2025-02-04,1002.5,1002.5,1002.5,1002.5,0
2025-02-05,1015.5999755859375,1015.5999755859375,1015.5999755859375,1015.5999755859375,0
2025-02-06,1013.7000122070312,1013.7000122070312,1013.7000122070312,1013.7000122070312,51
2025-02-07,1011.0999755859375,1011.0999755859375,1011.0999755859375,1011.0999755859375,1
2025-02-10,1022.5,1022.5,1022.5,1022.5,0
2025-02-11,1026.9000244140625,1026.9000244140625,1026.9000244140625,1026.9000244140625,0
2025-02-12,1038.699951171875,1038.699951171875,1033.199951171875,1033.199951171875,1
2025-02-13,1033.699951171875,1033.699951171875,1033.699951171875,1033.699951171875,1
2025-02-14,1009.7999877929688,1009.7999877929688,1009.7999877929688,1009.7999877929688,1
2025-02-18,996.5999755859375,996.5999755859375,996.5999755859375,996.5999755859375,1
2025-02-19,976.7000122070312,976.7000122070312,976.7000122070312,976.7000122070312,1
2025-02-20,987.7999877929688,987.7999877929688,987.7999877929688,987.7999877929688,1
2025-02-21,978.2999877929688,978.2999877929688,978.2999877929688,978.2999877929688,1
2025-02-24,961.2000122070312,961.2000122070312,961.2000122070312,961.2000122070312,1
2025-02-25,960.5999755859375,960.5999755859375,960.5999755859375,960.5999755859375,22
2025-02-26,967.7999877929688,967.7999877929688,967.7999877929688,967.7999877929688,114
2025-02-27,951.9000244140625,962.7000122070312,951.9000244140625,962.7000122070312,70
2025-02-28,932.2999877929688,932.2999877929688,932.2999877929688,932.2999877929688,4
2025-03-03,966.5999755859375,966.5999755859375,966.5999755859375,966.5999755859375,6
2025-03-04,966.5,966.5,966.5,966.5,12
2025-03-05,969.4000244140625,969.4000244140625,969.4000244140625,969.4000244140625,1
2025-03-06,974.7999877929688,974.7999877929688,974.7999877929688,974.7999877929688,5
2025-03-07,961.5999755859375,976.5,961.5999755859375,976.5,10
2025-03-10,962.0,962.0,962.0,962.0,2
2025-03-11,975.4000244140625,975.4000244140625,975.4000244140625,975.4000244140625,18
2025-03-12,992.2000122070312,992.2000122070312,992.2000122070312,992.2000122070312,0
2025-03-13,1002.5,1002.5,1002.5,1002.5,0
2025-03-14,1010.0,1010.0,1010.0,1010.0,6
2025-03-17,1023.5,1023.5,1023.5,1023.5,0
2025-03-18,1020.5,1020.5,1020.5,1020.5,400
2025-03-19,1006.2999877929688,1006.2999877929688,1006.2999877929688,1006.2999877929688,106
2025-03-20,989.5,989.5,989.5,989.5,0
2025-03-21,976.2000122070312,976.2000122070312,976.2000122070312,976.2000122070312,0
2025-03-24,962.5999755859375,962.5999755859375,962.5999755859375,962.5999755859375,0
2025-03-25,973.0999755859375,973.0999755859375,973.0999755859375,973.0999755859375,0
2025-03-26,967.9000244140625,967.9000244140625,967.9000244140625,967.9000244140625,0
2025-03-27,983.2000122070312,983.2000122070312,983.2000122070312,983.2000122070312,12138
2025-03-28,977.7000122070312,994.2999877929688,969.7000122070312,989.5,4407
2025-03-31,1009.7000122070312,1011.2000122070312,984.7999877929688,984.7999877929688,242
2025-04-01,987.0999755859375,1005.5999755859375,986.0999755859375,1005.5999755859375,93
2025-04-02,977.9000244140625,992.4000244140625,977.9000244140625,988.7999877929688,76
2025-04-03,942.5,975.5999755859375,936.0,975.2999877929688,313
2025-04-04,902.0,936.2999877929688,899.9000244140625,936.2999877929688,450
2025-04-07,894.0,909.7000122070312,884.5,888.0,490
2025-04-08,899.5999755859375,906.7999877929688,899.5999755859375,906.7000122070312,121
2025-04-09,908.5999755859375,908.5999755859375,903.7000122070312,903.7000122070312,110
2025-04-10,922.4000244140625,927.2999877929688,922.4000244140625,926.9000244140625,390
2025-04-11,934.2999877929688,937.0,928.7000122070312,928.7000122070312,37
2025-04-14,948.5999755859375,950.7999877929688,948.5999755859375,950.7999877929688,126
2025-04-15,960.2000122070312,960.7000122070312,960.2000122070312,960.7000122070312,1
2025-04-16,969.7000122070312,969.7000122070312,957.7000122070312,957.7000122070312,1
2025-04-17,967.2999877929688,967.2999877929688,967.2999877929688,967.2999877929688,0
2025-04-21,957.7999877929688,957.7999877929688,957.7999877929688,957.7999877929688,0
2025-04-22,953.4000244140625,955.0,953.4000244140625,955.0,1
2025-04-23,970.7000122070312,970.7000122070312,970.7000122070312,970.7000122070312,0
2025-04-24,971.5999755859375,971.5999755859375,971.5999755859375,971.5999755859375,0
2025-04-25,964.7999877929688,964.7999877929688,964.7999877929688,964.7999877929688,2
2025-04-28,987.4000244140625,987.4000244140625,979.2999877929688,982.7000122070312,50
2025-04-29,978.7000122070312,989.9000244140625,976.2000122070312,987.2000122070312,6
2025-04-30,963.7999877929688,966.7999877929688,960.7000122070312,964.4000244140625,53
2025-05-01,964.7999877929688,964.7999877929688,964.7000122070312,964.7000122070312,24
2025-05-02,962.9000244140625,977.2000122070312,962.9000244140625,976.7000122070312,7
2025-05-05,957.5,957.5,957.5,957.5,7
2025-05-06,987.7999877929688,987.7999877929688,987.7999877929688,987.7999877929688,7
2025-05-07,979.7999877929688,979.7999877929688,979.7999877929688,979.7999877929688,7
2025-05-08,976.2999877929688,976.2999877929688,976.2999877929688,976.2999877929688,7
2025-05-09,998.5,998.5,998.5,998.5,5
2025-05-12,974.2999877929688,974.2999877929688,974.2999877929688,974.2999877929688,25
2025-05-13,991.0,991.0,991.0,991.0,25
2025-05-14,980.7999877929688,983.5,980.7999877929688,982.7000122070312,10
2025-05-15,996.5,996.5,996.5,996.5,10
2025-05-16,990.2000122070312,990.2000122070312,990.2000122070312,990.2000122070312,10
2025-05-19,1004.5,1004.5,1004.5,1004.5,10
2025-05-20,1053.800048828125,1053.800048828125,1053.800048828125,1053.800048828125,10
2025-05-21,1082.5999755859375,1082.5999755859375,1082.5999755859375,1082.5999755859375,10
2025-05-22,1078.199951171875,1078.199951171875,1078.199951171875,1078.199951171875,10
2025-05-23,1087.4000244140625,1087.4000244140625,1087.4000244140625,1087.4000244140625,10
2025-05-27,1075.5999755859375,1075.5999755859375,1075.5999755859375,1075.5999755859375,10
2025-05-28,1070.5999755859375,1070.5999755859375,1070.5999755859375,1070.5999755859375,60
2025-05-29,1074.699951171875,1080.300048828125,1074.699951171875,1079.199951171875,30
2025-05-30,1051.699951171875,1051.699951171875,1051.699951171875,1051.699951171875,0
2025-06-02,1060.300048828125,1060.300048828125,1060.300048828125,1060.300048828125,0
2025-06-03,1071.300048828125,1071.300048828125,1051.699951171875,1052.300048828125,54
2025-06-04,1088.699951171875,1089.5,1076.300048828125,1076.300048828125,120
2025-06-05,1133.699951171875,1133.699951171875,1085.9000244140625,1085.9000244140625,467
2025-06-06,1166.699951171875,1169.9000244140625,1155.0,1155.0,164
2025-06-09,1213.5999755859375,1213.5999755859375,1177.0999755859375,1177.0999755859375,1
2025-06-10,1209.800048828125,1225.0,1209.800048828125,1225.0,1
2025-06-11,1258.0999755859375,1267.699951171875,1258.0999755859375,1267.199951171875,200
2025-06-12,1272.699951171875,1272.699951171875,1272.699951171875,1272.699951171875,61
2025-06-13,1210.800048828125,1231.0,1210.0,1230.699951171875,4
2025-06-16,1251.5,1251.5,1247.9000244140625,1251.5,4
2025-06-17,1260.0999755859375,1260.0999755859375,1260.0999755859375,1260.0999755859375,0
2025-06-18,1311.5,1311.5,1311.5,1311.5,0
2025-06-20,1263.699951171875,1345.800048828125,1263.699951171875,1337.699951171875,5
